Timestamp,Accelerometer X,Accelerometer Y,Accelerometer Z
2019-02-21 23:45:55.775,0.125,0.313,0.930
2019-02-21 23:45:55.788,0.121,0.316,0.926
2019-02-21 23:45:55.800,0.125,0.320,0.934
2019-02-21 23:45:55.813,0.129,0.320,0.934
2019-02-21 23:45:55.825,0.125,0.313,0.930
2019-02-21 23:45:55.838,0.125,0.313,0.926
2019-02-21 23:45:55.850,0.125,0.316,0.930
2019-02-21 23:45:55.863,0.125,0.313,0.930
2019-02-21 23:45:55.875,0.129,0.309,0.938
2019-02-21 23:45:55.888,0.117,0.309,0.941
2019-02-21 23:45:55.900,0.121,0.309,0.941
2019-02-21 23:45:55.913,0.125,0.309,0.945
2019-02-21 23:45:55.925,0.133,0.313,0.945
2019-02-21 23:45:55.938,0.129,0.316,0.934
2019-02-21 23:45:55.950,0.125,0.320,0.934
2019-02-21 23:45:55.963,0.125,0.316,0.926
2019-02-21 23:45:55.975,0.125,0.316,0.930
2019-02-21 23:45:55.988,0.129,0.316,0.938
2019-02-21 23:45:56.000,0.121,0.324,0.934
2019-02-21 23:45:56.013,0.125,0.313,0.934
2019-02-21 23:45:56.025,0.125,0.309,0.930
2019-02-21 23:45:56.038,0.125,0.309,0.934
2019-02-21 23:45:56.050,0.125,0.309,0.934
2019-02-21 23:45:56.063,0.129,0.313,0.938
2019-02-21 23:45:56.075,0.129,0.313,0.938
2019-02-21 23:45:56.088,0.129,0.320,0.934
2019-02-21 23:45:56.100,0.125,0.320,0.938
2019-02-21 23:45:56.113,0.125,0.320,0.930
2019-02-21 23:45:56.125,0.117,0.316,0.934
2019-02-21 23:45:56.138,0.121,0.313,0.930
2019-02-21 23:45:56.150,0.121,0.309,0.930
2019-02-21 23:45:56.163,0.125,0.313,0.938
2019-02-21 23:45:56.175,0.121,0.313,0.930
2019-02-21 23:45:56.188,0.125,0.309,0.934
2019-02-21 23:45:56.200,0.121,0.309,0.934
2019-02-21 23:45:56.213,0.125,0.309,0.934
2019-02-21 23:45:56.225,0.121,0.309,0.934
2019-02-21 23:45:56.238,0.125,0.309,0.934
2019-02-21 23:45:56.250,0.117,0.309,0.938
2019-02-21 23:45:56.263,0.121,0.313,0.934
2019-02-21 23:45:56.275,0.129,0.313,0.930
2019-02-21 23:45:56.288,0.121,0.313,0.930
2019-02-21 23:45:56.300,0.121,0.309,0.930
2019-02-21 23:45:56.313,0.121,0.309,0.930
2019-02-21 23:45:56.325,0.125,0.309,0.934
2019-02-21 23:45:56.338,0.125,0.313,0.934
2019-02-21 23:45:56.350,0.121,0.309,0.930
2019-02-21 23:45:56.363,0.125,0.313,0.938
2019-02-21 23:45:56.375,0.121,0.313,0.934
2019-02-21 23:45:56.388,0.125,0.316,0.930
2019-02-21 23:45:56.400,0.125,0.309,0.930
2019-02-21 23:45:56.413,0.121,0.309,0.934
2019-02-21 23:45:56.425,0.121,0.309,0.938
2019-02-21 23:45:56.438,0.121,0.309,0.938
2019-02-21 23:45:56.450,0.121,0.313,0.938
2019-02-21 23:45:56.463,0.121,0.316,0.938
2019-02-21 23:45:56.475,0.121,0.320,0.938
2019-02-21 23:45:56.488,0.117,0.320,0.934
2019-02-21 23:45:56.500,0.113,0.324,0.930
2019-02-21 23:45:56.513,0.121,0.313,0.930
2019-02-21 23:45:56.525,0.125,0.309,0.934
2019-02-21 23:45:56.538,0.121,0.309,0.941
2019-02-21 23:45:56.550,0.125,0.309,0.934
2019-02-21 23:45:56.563,0.125,0.313,0.926
2019-02-21 23:45:56.575,0.125,0.313,0.922
2019-02-21 23:45:56.588,0.121,0.309,0.926
2019-02-21 23:45:56.600,0.133,0.309,0.938
2019-02-21 23:45:56.613,0.133,0.309,0.941
2019-02-21 23:45:56.625,0.133,0.309,0.941
2019-02-21 23:45:56.638,0.125,0.309,0.945
2019-02-21 23:45:56.650,0.121,0.313,0.934
2019-02-21 23:45:56.663,0.117,0.324,0.930
2019-02-21 23:45:56.675,0.117,0.324,0.926
2019-02-21 23:45:56.688,0.121,0.320,0.926
2019-02-21 23:45:56.700,0.125,0.324,0.930
2019-02-21 23:45:56.713,0.125,0.316,0.938
2019-02-21 23:45:56.725,0.125,0.309,0.934
2019-02-21 23:45:56.738,0.121,0.301,0.938
2019-02-21 23:45:56.750,0.121,0.301,0.941
2019-02-21 23:45:56.763,0.125,0.305,0.938
2019-02-21 23:45:56.775,0.125,0.309,0.930
2019-02-21 23:45:56.788,0.129,0.309,0.930
2019-02-21 23:45:56.800,0.133,0.313,0.934
2019-02-21 23:45:56.813,0.129,0.316,0.938
2019-02-21 23:45:56.825,0.125,0.313,0.938
2019-02-21 23:45:56.838,0.129,0.316,0.938
2019-02-21 23:45:56.850,0.125,0.313,0.934
2019-02-21 23:45:56.863,0.125,0.313,0.930
2019-02-21 23:45:56.875,0.125,0.313,0.934
2019-02-21 23:45:56.888,0.125,0.313,0.934
2019-02-21 23:45:56.900,0.125,0.313,0.926
2019-02-21 23:45:56.913,0.125,0.309,0.930
2019-02-21 23:45:56.925,0.125,0.309,0.938
2019-02-21 23:45:56.938,0.125,0.305,0.938
2019-02-21 23:45:56.950,0.125,0.309,0.934
2019-02-21 23:45:56.963,0.129,0.316,0.938
2019-02-21 23:45:56.975,0.125,0.313,0.934
2019-02-21 23:45:56.988,0.121,0.313,0.934
2019-02-21 23:45:57.000,0.117,0.313,0.926
2019-02-21 23:45:57.013,0.125,0.309,0.938
2019-02-21 23:45:57.025,0.125,0.309,0.930
2019-02-21 23:45:57.038,0.121,0.309,0.930
2019-02-21 23:45:57.050,0.125,0.305,0.938
2019-02-21 23:45:57.063,0.129,0.305,0.938
2019-02-21 23:45:57.075,0.129,0.309,0.930
2019-02-21 23:45:57.088,0.129,0.309,0.930
2019-02-21 23:45:57.100,0.129,0.309,0.934
2019-02-21 23:45:57.113,0.133,0.313,0.938
2019-02-21 23:45:57.125,0.133,0.309,0.938
2019-02-21 23:45:57.138,0.133,0.316,0.941
2019-02-21 23:45:57.150,0.129,0.313,0.938
2019-02-21 23:45:57.163,0.129,0.313,0.941
2019-02-21 23:45:57.175,0.125,0.309,0.938
2019-02-21 23:45:57.188,0.121,0.309,0.938
2019-02-21 23:45:57.200,0.129,0.309,0.941
2019-02-21 23:45:57.213,0.133,0.313,0.941
2019-02-21 23:45:57.225,0.129,0.313,0.934
2019-02-21 23:45:57.238,0.125,0.309,0.930
2019-02-21 23:45:57.250,0.125,0.309,0.938
2019-02-21 23:45:57.263,0.125,0.309,0.938
2019-02-21 23:45:57.275,0.125,0.309,0.938
2019-02-21 23:45:57.288,0.129,0.305,0.941
2019-02-21 23:45:57.300,0.125,0.309,0.934
2019-02-21 23:45:57.313,0.129,0.309,0.938
2019-02-21 23:45:57.325,0.125,0.309,0.934
2019-02-21 23:45:57.338,0.125,0.309,0.938
2019-02-21 23:45:57.350,0.129,0.305,0.930
2019-02-21 23:45:57.363,0.129,0.305,0.930
2019-02-21 23:45:57.375,0.125,0.309,0.934
2019-02-21 23:45:57.388,0.129,0.309,0.930
2019-02-21 23:45:57.400,0.125,0.309,0.938
2019-02-21 23:45:57.413,0.125,0.309,0.934
2019-02-21 23:45:57.425,0.129,0.309,0.934
2019-02-21 23:45:57.438,0.125,0.305,0.938
2019-02-21 23:45:57.450,0.129,0.309,0.938
2019-02-21 23:45:57.463,0.125,0.309,0.930
2019-02-21 23:45:57.475,0.129,0.309,0.934
2019-02-21 23:45:57.488,0.121,0.309,0.934
2019-02-21 23:45:57.500,0.117,0.313,0.938
2019-02-21 23:45:57.513,0.129,0.309,0.934
2019-02-21 23:45:57.525,0.125,0.309,0.926
2019-02-21 23:45:57.538,0.125,0.305,0.930
2019-02-21 23:45:57.550,0.129,0.305,0.930
2019-02-21 23:45:57.563,0.133,0.309,0.934
2019-02-21 23:45:57.575,0.137,0.305,0.934
2019-02-21 23:45:57.588,0.129,0.305,0.941
2019-02-21 23:45:57.600,0.125,0.301,0.941
2019-02-21 23:45:57.613,0.133,0.305,0.941
2019-02-21 23:45:57.625,0.133,0.305,0.938
2019-02-21 23:45:57.638,0.133,0.309,0.949
2019-02-21 23:45:57.650,0.125,0.313,0.945
2019-02-21 23:45:57.663,0.125,0.320,0.938
2019-02-21 23:45:57.675,0.121,0.320,0.930
2019-02-21 23:45:57.688,0.117,0.313,0.926
2019-02-21 23:45:57.700,0.117,0.309,0.926
2019-02-21 23:45:57.713,0.125,0.301,0.938
2019-02-21 23:45:57.725,0.125,0.297,0.938
2019-02-21 23:45:57.738,0.133,0.297,0.941
2019-02-21 23:45:57.750,0.133,0.293,0.938
2019-02-21 23:45:57.763,0.129,0.301,0.934
2019-02-21 23:45:57.775,0.129,0.301,0.938
2019-02-21 23:45:57.788,0.129,0.305,0.938
2019-02-21 23:45:57.800,0.129,0.309,0.934
2019-02-21 23:45:57.813,0.129,0.316,0.934
2019-02-21 23:45:57.825,0.133,0.316,0.930
2019-02-21 23:45:57.838,0.129,0.313,0.938
2019-02-21 23:45:57.850,0.133,0.309,0.941
2019-02-21 23:45:57.863,0.133,0.309,0.941
2019-02-21 23:45:57.875,0.129,0.309,0.938
2019-02-21 23:45:57.888,0.125,0.305,0.938
2019-02-21 23:45:57.900,0.125,0.301,0.934
2019-02-21 23:45:57.913,0.129,0.305,0.938
2019-02-21 23:45:57.925,0.133,0.305,0.941
2019-02-21 23:45:57.938,0.133,0.297,0.945
2019-02-21 23:45:57.950,0.133,0.297,0.941
2019-02-21 23:45:57.963,0.133,0.305,0.938
2019-02-21 23:45:57.975,0.125,0.305,0.938
2019-02-21 23:45:57.988,0.133,0.309,0.938
2019-02-21 23:45:58.000,0.117,0.313,0.938
2019-02-21 23:45:58.013,0.129,0.313,0.934
2019-02-21 23:45:58.025,0.133,0.309,0.926
2019-02-21 23:45:58.038,0.133,0.309,0.930
2019-02-21 23:45:58.050,0.133,0.305,0.934
2019-02-21 23:45:58.063,0.137,0.301,0.941
2019-02-21 23:45:58.075,0.129,0.301,0.934
2019-02-21 23:45:58.088,0.129,0.301,0.941
2019-02-21 23:45:58.100,0.133,0.305,0.941
2019-02-21 23:45:58.113,0.129,0.305,0.938
2019-02-21 23:45:58.125,0.129,0.305,0.938
2019-02-21 23:45:58.138,0.129,0.309,0.938
2019-02-21 23:45:58.150,0.129,0.309,0.934
2019-02-21 23:45:58.163,0.129,0.309,0.930
2019-02-21 23:45:58.175,0.129,0.309,0.938
2019-02-21 23:45:58.188,0.137,0.305,0.938
2019-02-21 23:45:58.200,0.137,0.305,0.930
2019-02-21 23:45:58.213,0.137,0.305,0.930
2019-02-21 23:45:58.225,0.133,0.305,0.930
2019-02-21 23:45:58.238,0.133,0.297,0.938
2019-02-21 23:45:58.250,0.125,0.293,0.938
2019-02-21 23:45:58.263,0.129,0.301,0.938
2019-02-21 23:45:58.275,0.133,0.305,0.934
2019-02-21 23:45:58.288,0.133,0.305,0.941
2019-02-21 23:45:58.300,0.129,0.305,0.938
2019-02-21 23:45:58.313,0.133,0.309,0.941
2019-02-21 23:45:58.325,0.133,0.309,0.934
2019-02-21 23:45:58.338,0.129,0.309,0.938
2019-02-21 23:45:58.350,0.133,0.309,0.938
2019-02-21 23:45:58.363,0.133,0.305,0.934
2019-02-21 23:45:58.375,0.129,0.305,0.926
2019-02-21 23:45:58.388,0.137,0.305,0.934
2019-02-21 23:45:58.400,0.133,0.305,0.938
2019-02-21 23:45:58.413,0.133,0.309,0.938
2019-02-21 23:45:58.425,0.129,0.309,0.941
2019-02-21 23:45:58.438,0.125,0.309,0.938
2019-02-21 23:45:58.450,0.129,0.309,0.934
2019-02-21 23:45:58.463,0.125,0.305,0.941
2019-02-21 23:45:58.475,0.129,0.305,0.934
2019-02-21 23:45:58.488,0.125,0.309,0.930
2019-02-21 23:45:58.500,0.125,0.309,0.926
2019-02-21 23:45:58.513,0.129,0.301,0.941
2019-02-21 23:45:58.525,0.133,0.297,0.934
2019-02-21 23:45:58.538,0.133,0.301,0.934
2019-02-21 23:45:58.550,0.129,0.297,0.938
2019-02-21 23:45:58.563,0.125,0.293,0.938
2019-02-21 23:45:58.575,0.129,0.301,0.938
2019-02-21 23:45:58.588,0.133,0.305,0.945
2019-02-21 23:45:58.600,0.133,0.305,0.945
2019-02-21 23:45:58.613,0.133,0.309,0.945
2019-02-21 23:45:58.625,0.125,0.316,0.938
2019-02-21 23:45:58.638,0.129,0.320,0.930
2019-02-21 23:45:58.650,0.125,0.316,0.926
2019-02-21 23:45:58.663,0.117,0.313,0.930
2019-02-21 23:45:58.675,0.125,0.309,0.934
2019-02-21 23:45:58.688,0.125,0.305,0.930
2019-02-21 23:45:58.700,0.125,0.293,0.941
2019-02-21 23:45:58.713,0.133,0.289,0.945
2019-02-21 23:45:58.725,0.133,0.289,0.945
2019-02-21 23:45:58.738,0.129,0.297,0.938
2019-02-21 23:45:58.750,0.125,0.305,0.934
2019-02-21 23:45:58.763,0.125,0.309,0.934
2019-02-21 23:45:58.775,0.125,0.309,0.930
2019-02-21 23:45:58.788,0.133,0.316,0.934
2019-02-21 23:45:58.800,0.129,0.316,0.930
2019-02-21 23:45:58.813,0.133,0.313,0.926
2019-02-21 23:45:58.825,0.129,0.313,0.934
2019-02-21 23:45:58.838,0.125,0.309,0.934
2019-02-21 23:45:58.850,0.125,0.309,0.926
2019-02-21 23:45:58.863,0.125,0.309,0.934
2019-02-21 23:45:58.875,0.117,0.305,0.934
2019-02-21 23:45:58.888,0.125,0.309,0.938
2019-02-21 23:45:58.900,0.129,0.305,0.941
2019-02-21 23:45:58.913,0.129,0.309,0.945
2019-02-21 23:45:58.925,0.129,0.305,0.945
2019-02-21 23:45:58.938,0.113,0.305,0.941
2019-02-21 23:45:58.950,0.121,0.309,0.938
2019-02-21 23:45:58.963,0.129,0.313,0.930
2019-02-21 23:45:58.975,0.125,0.309,0.934
2019-02-21 23:45:58.988,0.125,0.309,0.938
2019-02-21 23:45:59.000,0.113,0.309,0.934
2019-02-21 23:45:59.013,0.121,0.301,0.934
2019-02-21 23:45:59.025,0.121,0.305,0.930
2019-02-21 23:45:59.038,0.125,0.305,0.926
2019-02-21 23:45:59.050,0.125,0.309,0.926
2019-02-21 23:45:59.063,0.125,0.305,0.934
2019-02-21 23:45:59.075,0.125,0.309,0.938
2019-02-21 23:45:59.088,0.129,0.313,0.938
2019-02-21 23:45:59.100,0.129,0.309,0.934
2019-02-21 23:45:59.113,0.129,0.309,0.941
2019-02-21 23:45:59.125,0.125,0.309,0.941
2019-02-21 23:45:59.138,0.125,0.309,0.934
2019-02-21 23:45:59.150,0.125,0.309,0.938
2019-02-21 23:45:59.163,0.129,0.309,0.938
2019-02-21 23:45:59.175,0.129,0.309,0.938
2019-02-21 23:45:59.188,0.125,0.309,0.934
2019-02-21 23:45:59.200,0.125,0.309,0.938
2019-02-21 23:45:59.213,0.121,0.309,0.930
2019-02-21 23:45:59.225,0.121,0.305,0.938
2019-02-21 23:45:59.238,0.125,0.309,0.941
2019-02-21 23:45:59.250,0.129,0.305,0.941
2019-02-21 23:45:59.263,0.129,0.309,0.938
2019-02-21 23:45:59.275,0.129,0.309,0.938
2019-02-21 23:45:59.288,0.125,0.309,0.930
2019-02-21 23:45:59.300,0.125,0.309,0.934
2019-02-21 23:45:59.313,0.125,0.309,0.934
2019-02-21 23:45:59.325,0.125,0.309,0.941
2019-02-21 23:45:59.338,0.125,0.309,0.934
2019-02-21 23:45:59.350,0.125,0.309,0.934
2019-02-21 23:45:59.363,0.125,0.309,0.934
2019-02-21 23:45:59.375,0.129,0.309,0.941
2019-02-21 23:45:59.388,0.125,0.313,0.938
2019-02-21 23:45:59.400,0.121,0.316,0.938
2019-02-21 23:45:59.413,0.117,0.316,0.934
2019-02-21 23:45:59.425,0.125,0.313,0.934
2019-02-21 23:45:59.438,0.129,0.309,0.926
2019-02-21 23:45:59.450,0.125,0.305,0.926
2019-02-21 23:45:59.463,0.121,0.305,0.938
2019-02-21 23:45:59.475,0.125,0.305,0.934
2019-02-21 23:45:59.488,0.125,0.309,0.930
2019-02-21 23:45:59.500,0.121,0.313,0.930
2019-02-21 23:45:59.513,0.125,0.309,0.926
2019-02-21 23:45:59.525,0.121,0.309,0.926
2019-02-21 23:45:59.538,0.129,0.309,0.934
2019-02-21 23:45:59.550,0.137,0.305,0.938
2019-02-21 23:45:59.563,0.133,0.309,0.945
2019-02-21 23:45:59.575,0.129,0.309,0.945
2019-02-21 23:45:59.588,0.125,0.316,0.941
2019-02-21 23:45:59.600,0.117,0.320,0.938
2019-02-21 23:45:59.613,0.117,0.328,0.926
2019-02-21 23:45:59.625,0.117,0.324,0.926
2019-02-21 23:45:59.638,0.117,0.316,0.926
2019-02-21 23:45:59.650,0.125,0.313,0.930
2019-02-21 23:45:59.663,0.129,0.309,0.938
2019-02-21 23:45:59.675,0.129,0.301,0.941
2019-02-21 23:45:59.688,0.129,0.305,0.941
2019-02-21 23:45:59.700,0.125,0.301,0.938
2019-02-21 23:45:59.713,0.121,0.305,0.934
2019-02-21 23:45:59.725,0.121,0.309,0.934
2019-02-21 23:45:59.738,0.129,0.313,0.930
2019-02-21 23:45:59.750,0.125,0.320,0.934
2019-02-21 23:45:59.763,0.121,0.320,0.930
2019-02-21 23:45:59.775,0.121,0.316,0.934
2019-02-21 23:45:59.788,0.121,0.316,0.934
2019-02-21 23:45:59.800,0.125,0.313,0.926
2019-02-21 23:45:59.813,0.121,0.313,0.930
2019-02-21 23:45:59.825,0.121,0.313,0.934
2019-02-21 23:45:59.838,0.129,0.313,0.934
2019-02-21 23:45:59.850,0.129,0.309,0.934
2019-02-21 23:45:59.863,0.125,0.309,0.934
2019-02-21 23:45:59.875,0.129,0.309,0.941
2019-02-21 23:45:59.888,0.125,0.313,0.930
2019-02-21 23:45:59.900,0.125,0.316,0.934
2019-02-21 23:45:59.913,0.121,0.320,0.934
2019-02-21 23:45:59.925,0.125,0.316,0.934
2019-02-21 23:45:59.938,0.129,0.320,0.938
2019-02-21 23:45:59.950,0.125,0.313,0.930
2019-02-21 23:45:59.963,0.125,0.313,0.934
2019-02-21 23:45:59.975,0.125,0.309,0.934
2019-02-21 23:45:59.988,0.125,0.309,0.934
